ReceptionTime,d2w
1539077761.74199,985
1539078362.35243,984.5
1539078362.37336,981.3
1539078362.39535,979.8
1539078362.41903,974.9
1539078362.46198,986.1
1539078362.49862,1001.1
1539078362.51785,998.7
1539078362.53483,962.9
1539078362.55407,962.6
1539078362.57329,960.6
1539078963.97262,956.4
1539078963.99134,954.7
1539078964.00754,952.3
1539078964.02403,951.7
1539078964.04091,952.2
1539078964.06134,949.8
1539078964.0949,945.2
1539078964.1144,945
1539078964.13683,942.8
1539078964.15744,940.6
1539079564.86436,938.2
1539079564.87995,936.7
1539079564.89551,934.3
1539079564.91107,936.2
1539079564.92764,932.5
1539079564.94465,929.3
1539079564.96002,927.4
1539079564.97539,921.8
1539079564.99066,921.8
1539079565.00594,917.6
1539080166.27119,917.6
1539080166.30225,915.4
1539080166.32887,911.6
1539080166.36238,913.8
1539080166.39764,904.4
1539080166.44439,903.1
1539080166.47546,899.1
1539080166.49092,901.2
1539080166.50652,895.8
1539080166.52234,888.4
1539080766.2007,890.6
1539080766.2795,884.5
1539080766.30577,884.2
1539080766.32465,880.9
1539080766.34084,873.7
1539080766.35706,873.4
1539080766.37334,873.1
1539080766.38917,872.5
1539080766.40488,870.6
1539080766.4204,860.5
1539081368.97235,854.2
1539081369.0443,856.9
1539081369.0671,852.5
1539081369.08353,854.4
1539081369.09997,851
1539081369.11791,845.8
1539081369.13355,843.5
1539081369.14901,834.2
1539081369.16496,832.8
1539081369.18039,836.2
1539081969.33241,835.5
1539081969.35688,832.9
1539081969.37654,829.5
1539081969.39652,826.4
1539081969.41558,825.2
1539081969.43414,826.9
1539081969.45374,823.6
1539081969.47287,814
1539081969.49253,818.1
1539081969.51172,813.1
1539082570.13478,813.4
1539082570.15514,813.2
1539082570.17403,801.9
1539082570.19411,807.1
1539082570.21157,805.8
1539082570.22749,805.5
1539082570.24304,799.9
1539082570.25854,798.3
1539082570.27448,801.8
1539082570.29106,799.7
1539083171.34077,797.2
1539083171.37745,793.2
1539083171.39396,789.4
1539083171.41056,792.8
1539083171.42877,790.9
1539083171.44425,784
1539083171.45964,785.5
1539083171.47507,787.7
1539083171.49045,783.2
1539083171.50584,780.9
1539083771.70363,781.3
1539083771.77597,774.9
1539083771.79743,780.8
1539083771.81385,779.8
1539083771.83287,772.2
1539083771.8492,766.6
1539083771.86609,769.9
1539083771.88232,767
1539083771.89864,772.9
1539083771.91474,762.9
1539084374.34249,763.4
1539084374.41411,775.7
1539084374.44649,758.7
1539084374.47833,757.9
1539084374.50561,754
1539084374.52963,758.9
1539084374.54642,756.7
1539084374.56182,752.5
1539084374.5773,752.1
1539084374.59284,745.9
1539084974.12551,744.1
1539084974.19553,743.1
1539084974.21515,747.1
1539084974.23529,745.4
1539084974.25309,742.8
1539084974.27257,739.6
1539084974.2918,734.2
1539084974.31112,739.5
1539084974.33035,737.6
1539084974.34964,737.3
1539085573.72437,732.9
1539085573.7469,732.6
1539085573.76785,739.5
1539085573.78807,732.1
1539085573.8063,728.9
1539085573.82419,729.4
1539085573.84055,727.5
1539085573.85775,732.3
1539085573.87576,730.5
1539085573.89209,729.1
1539086175.24848,726.6
1539086175.26926,722
1539086175.29013,721.7
1539086175.30844,720.5
1539086175.32605,724.5
1539086175.34564,722.5
1539086175.36516,719.5
1539086175.38458,716.1
1539086175.40404,717.2
1539086175.4239,716.2
1539086775.04407,716.6
1539086775.20384,712.2
1539086775.22543,714.4
1539086775.24484,713.8
1539086775.26369,712.2
1539086775.28127,713.2
1539086775.29676,709.6
1539086775.31217,703.7
1539086775.32881,706.8
1539086775.34437,709.2
1539087375.34049,709.3
1539087375.36723,705
1539087375.3844,704.7
1539087375.40151,700.8
1539087375.41816,697.7
1539087375.44893,694.3
1539087375.46431,699.9
1539087375.47972,700.8
1539087375.4951,699.5
1539087375.51043,699.6
1539087976.14081,693.7
1539087976.16476,692.2
1539087976.1879,695.9
1539087976.21045,698.2
1539087976.22977,702.7
1539087976.24548,710.2
1539087976.26258,691.7
1539087976.27925,688.5
1539087976.29491,703.2
1539087976.31068,698.5
1539088576.6437,694.2
1539088576.66145,694.5
1539088576.68044,695.2
1539088576.70101,699.5
1539088576.72074,695.2
1539088576.74133,694
1539088576.76043,698.1
1539088576.7782,702.3
1539088576.79651,700.8
1539088576.81459,697.9
1539089176.49351,692.6
1539089176.51213,699.4
1539089176.53225,694.9
1539089176.54884,701.1
1539089176.56603,701.2
1539089176.5872,695.1
1539089176.60932,697.9
1539089176.62998,698.3
1539089176.6506,701.8
1539089176.6712,703.7
1539089776.38416,700.1
1539089776.40603,706.9
1539089776.43142,697.4
1539089776.4584,701.8
1539089776.4811,704.8
1539089776.50091,700.7
1539089776.52067,696.9
1539089776.5399,698.5
1539089776.55675,702.2
1539089776.57636,702.9
1539090376.78275,702.1
1539090376.81564,699.4
1539090376.85119,703.8
1539090376.86889,704.6
1539090376.88879,700
1539090376.90826,696.8
1539090376.92534,698.6
1539090376.94093,702.6
1539090376.95654,703.4
1539090376.97209,698.1
1539090977.71706,695.1
1539090977.78506,692.3
1539090977.80516,697.8
1539090977.82146,701.4
1539090977.83743,700.2
1539090977.85313,699.4
1539090977.86881,700.4
1539090977.88435,697.3
1539090977.90006,703.1
1539090977.91546,702.3
1539091577.13189,707.9
1539091577.14986,702.7
1539091577.16748,694.4
1539091577.18778,693.9
1539091577.20758,703.1
1539091577.22638,698.5
1539091577.2462,695.7
1539091577.26574,692.4
1539091577.28521,695.3
1539091577.30461,695.9
1539092176.37483,693.6
1539092176.45117,696.5
1539092176.47991,696.6
1539092176.53008,700.4
1539092176.55391,703.9
1539092176.57289,704.6
1539092176.59209,702.4
1539092176.61112,706.2
1539092176.63005,709.3
1539092176.64919,707.2
1539092777.32309,709
1539092777.34296,710.6
1539092777.36175,715
1539092777.38169,716.4
1539092777.4017,717.6
1539092777.42065,721.5
1539092777.4386,726.1
1539092777.45689,722.7
1539092777.47363,724.6
1539092777.49128,732
1539093377.31974,735.6
1539093377.34018,741.8
1539093377.36038,743.1
1539093377.38113,742.7
1539093377.40623,742.4
1539093377.42633,750
1539093377.44611,751.7
1539093377.46591,758.6
1539093377.48563,761.3
1539093377.50542,759.1
1539093978.45425,756.5
1539093978.52946,761.2
1539093978.55412,762.5
1539093978.57738,769.2
1539093978.60066,768.4
1539093978.62338,770.8
1539093978.6436,768.9
1539093978.6595,772.8
1539093978.67605,775.2
1539093978.69229,779
1539094579.72148,775.9
1539094579.78635,777.7
1539094579.8304,778.3
1539094579.85017,776.4
1539094579.87014,775
1539094579.88907,775.8
1539094579.90551,778.2
1539094579.92226,782.8
1539094579.93791,781.3
1539094579.95359,780.7
1539095179.5392,776.5
1539095179.61909,779.9
1539095179.65126,787.1
1539095179.67542,790.8
1539095179.69161,785.3
1539095179.7071,781.6
1539095179.72255,782.2
1539095179.73825,784.4
1539095179.7563,784.8
1539095179.77215,784.6
1539095779.51384,785.2
1539095779.53133,788.1
1539095779.55032,789.4
1539095779.56973,792.1
1539095779.58776,789.1
1539095779.60708,793.7
1539095779.62628,799.4
1539095779.64545,801.6
1539095779.66471,799.4
1539095779.68418,797.5
1539096380.59802,804.4
1539096380.61701,807.9
1539096380.63462,807.2
1539096380.65777,805.5
1539096380.67582,806.6
1539096380.69254,812.8
1539096380.71181,817.3
1539096380.7311,815.2
1539096380.76827,814.8
1539096380.78783,819.3
1539096981.41327,826.9
1539096981.43113,830.2
1539096981.45093,830.8
1539096981.46966,825.9
1539096981.49017,830.9
1539096981.50636,838.4
1539096981.52466,838.4
1539096981.5448,844
1539096981.56458,842.8
1539096981.58412,842.5
1539097582.25102,846.9
1539097582.32264,848.1
1539097582.34365,851.3
1539097582.36718,853.2
1539097582.38697,858.8
1539097582.40632,861.9
1539097582.42276,863.9
1539097582.43831,867.7
1539097582.45369,866.3
1539097582.46921,870.9
1539098181.37883,870.4
1539098181.45175,874.8
1539098181.47427,876.8
1539098181.49079,875.3
1539098181.50655,876.9
1539098181.5234,878.5
1539098181.53884,883.9
1539098181.55436,886.6
1539098181.56979,889.7
1539098181.58616,894.9
1539098781.6908,894.7
1539098781.80609,898.7
1539098781.82334,912.9
1539098781.84012,902.2
1539098781.85591,906.1
1539098781.87159,907
1539098781.88711,907
1539098781.90256,906.6
1539098781.91796,906.4
1539098781.93341,910.1
1539099381.78098,911.6
1539099381.81995,917.3
1539099381.83789,914.6
1539099381.87438,918.9
1539099381.89,923.6
1539099381.90555,923.8
1539099381.92111,923.5
1539099381.93664,926.9
1539099381.95227,928.9
1539099381.96805,935.3
1539099983.43526,939.2
1539099983.45467,936.6
1539099983.47283,933.9
1539099983.48924,935.9
1539099983.50694,939.1
1539099983.52572,946.1
1539099983.54443,948.3
1539099983.56234,943.7
1539099983.60071,945.4
1539099983.63944,948.4
1539100584.64493,956.2
1539100584.66681,959.1
1539100584.6875,958.8
1539100584.70584,959
1539100584.72571,963.9
1539100584.74416,966
1539100584.76056,969.1
1539100584.77688,971.4
1539100584.79726,969.4
1539100584.81903,973.4
1539101185.21794,975.3
1539101185.27708,978.3
1539101185.29922,981.4
1539101185.3164,983.1
1539101185.3334,985.6
1539101185.34979,988.8
1539101185.3654,992.7
1539101185.38083,996.2
1539101185.39631,996.6
1539101185.41171,996.3
1539101784.74051,999.1
1539101784.82012,1000.1
1539101784.84299,1001.7
1539101784.85955,1003.4
1539101784.87541,1005.8
1539101784.8909,1007
1539101784.90635,1008.5
1539101784.9218,1012.6
1539101784.93722,1017.4
1539101784.95275,1016.4
1539102384.3905,1021
1539102384.47902,1022.5
1539102384.55816,1022.8
1539102384.58985,1025.8
1539102384.6099,1028
1539102384.6481,1032.9
1539102384.66728,1031.7
1539102384.68638,1031.2
1539102384.70539,1033.4
1539102384.72449,1033
1539102984.50268,1038
1539102984.54096,1040.9
1539102984.55954,1042.8
1539102984.57647,1045.2
1539102984.59492,1043.6
1539102984.61227,1048.7
1539102984.62792,1051
1539102984.64374,1052
1539102984.65934,1053.8
1539102984.67488,1053.7
1539103585.58407,1058.1
1539103585.60223,1059.6
1539103585.62153,1062
1539103585.6422,1064
1539103585.66145,1062.4
1539103585.68016,1066.1
1539103585.70047,1067.4
1539103585.72097,1071
1539103585.74084,1074
1539103585.76066,1073.8
1539104186.57543,1075.9
1539104186.59401,1080.7
1539104186.61183,1078.1
1539104186.63181,1081.9
1539104186.65139,1082.2
1539104186.67088,1085.4
1539104186.68923,1084.2
1539104186.70855,1087.5
1539104186.72764,1091.8
1539104186.74674,1089.4
1539104787.18575,1090.7
1539104787.23368,1092.7
1539104787.25064,1093.9
1539104787.26733,1098.2
1539104787.28358,1097.7
1539104787.31445,1098.7
1539104787.33063,1098.9
1539104787.34642,1101.3
1539104787.36182,1102.5
1539104787.37724,1104.5
1539105387.48663,1105.1
1539105387.56707,1105.1
1539105387.61037,1107.3
1539105387.62796,1105.8
1539105387.65969,1106.4
1539105387.67549,1108.1
1539105387.69112,1109.5
1539105387.70671,1111.4
1539105387.72214,1113.2
1539105387.74004,1116.2
1539105988.12285,1115
1539105988.19234,1114.2
1539105988.218,1115.2
1539105988.24152,1118
1539105988.2574,1119.3
1539105988.27282,1121.4
1539105988.28819,1121.7
1539105988.30547,1123
1539105988.32269,1124.3
1539105988.34205,1124.9
1539106588.05363,1126.4
1539106588.11351,1126.7
1539106588.1354,1127.5
1539106588.15466,1129.2
1539106588.17408,1132
1539106588.19296,1135
1539106588.2113,1134.4
1539106588.22903,1135
1539106588.24632,1137.3
1539106588.26214,1139
1539107189.41479,1141.4
1539107189.43722,1141.9
1539107189.45732,1143
1539107189.47739,1145.4
1539107189.49762,1147.5
1539107189.51654,1149.4
1539107189.53271,1149.4
1539107189.54858,1151.3
1539107189.56445,1153
1539107189.58045,1154.6
1539107790.35309,1154.5
1539107790.37759,1154.4
1539107790.39868,1155
1539107790.42415,1156
1539107790.44567,1160.4
1539107790.46508,1163.6
1539107790.48434,1163.3
1539107790.50006,1164.6
1539107790.51952,1164.2
1539107790.53879,1165.6
1539108392.51204,1165.7
1539108392.5966,1166.8
1539108392.62735,1168.5
1539108392.65372,1169.6
1539108392.67979,1169.3
1539108392.6975,1168.8
1539108392.71496,1168.2
1539108392.73388,1166
1539108392.75114,1167.3
1539108392.76799,1167.5
1539108993.59478,1169.1
1539108993.64147,1169.3
1539108993.66439,1168
1539108993.68616,1168.8
1539108993.70391,1170.5
1539108993.73709,1169.7
1539108993.75278,1169.9
1539108993.77007,1169.4
1539108993.78561,1168.7
1539108993.8012,1169.7
1539109593.3385,1169.5
1539109593.36169,1168.6
1539109593.3842,1167.9
1539109593.40958,1166.5
1539109593.42791,1167.2
1539109593.44621,1168.3
1539109593.46315,1166.9
1539109593.47995,1165.4
1539109593.49679,1165.8
1539109593.51239,1166
1539110193.90001,1164.9
1539110193.98684,1166.4
1539110194.05649,1169.7
1539110194.07974,1167.7
1539110194.09625,1168.8
1539110194.112,1167.8
1539110194.12765,1166.4
1539110194.14332,1170.2
1539110194.16012,1169.6
1539110194.1774,1168.6
1539110795.7762,1169.8
1539110795.795,1167
1539110795.81353,1166.1
1539110795.83379,1168.5
1539110795.85504,1168.5
1539110795.89165,1168.6
1539110795.9111,1168.7
1539110795.93042,1166.8
1539110795.95049,1168
1539110795.99029,1169.3
1539111396.76035,1169
1539111396.78074,1169.1
1539111396.79905,1168.2
1539111396.81597,1169.5
1539111396.83406,1170.8
1539111396.85209,1188.6
1539111396.86796,1169.7
1539111396.88406,1168.6
1539111396.89958,1166.3
1539111396.91509,1168.6
1539111997.78355,1168.5
1539111997.8622,1187.8
1539111997.88668,1171.8
1539111997.91085,1165.6
1539111997.9568,1166
1539111997.9728,1167.9
1539111997.98847,1166.4
1539111998.00405,1184.4
1539111998.01953,1164.6
1539111998.035,1163.6
1539112598.65889,1162.4
1539112598.75642,1161.4
1539112598.80859,1161.8
1539112598.83186,1161.9
1539112598.84947,1161.4
1539112598.86507,1158.6
1539112598.88064,1157.5
1539112598.89639,1157.4
1539112598.91219,1157.5
1539112598.92789,1195.5
1539113198.69824,1157.3
1539113198.77289,1194.7
1539113198.81248,1149.5
1539113198.83008,1149.3
1539113198.84753,1147.7
1539113198.86366,1148.5
1539113198.87959,1148.9
1539113198.89647,1146.9
1539113198.91219,1148.4
1539113198.92813,1146
1539113798.70752,1142.7
1539113798.737,1144
1539113798.76027,1141.4
1539113798.7792,1140.7
1539113798.7972,1143
1539113798.81284,1140.1
1539113798.82847,1138.3
1539113798.84418,1135.4
1539113798.85993,1134.5
1539113798.87557,1134.8
1539114398.67569,1134.7
1539114398.69641,1135.2
1539114398.71545,1131.6
1539114398.73246,1129.8
1539114398.75024,1128.9
1539114398.76656,1128.3
1539114398.78203,1146.4
1539114398.79761,1127.2
1539114398.81325,1125.1
1539114398.82885,1121.8
1539114997.757,1120
1539114997.7753,1116.1
1539114997.79335,1116.2
1539114997.81081,1117.1
1539114997.82978,1115.8
1539114997.84987,1118.7
1539114997.86935,1115.4
1539114997.88892,1111.2
1539114997.90896,1109.8
1539114997.92909,1106.7
1539115597.8069,1104.9
1539115597.84236,1105.1
1539115597.86396,1100.6
1539115597.88393,1100.3
1539115597.9193,1095
1539115597.93527,1094.6
1539115597.95092,1096.1
1539115597.96659,1093.1
1539115597.98221,1091.7
1539115597.99884,1087.8
1539116198.97815,1086.9
1539116199.0124,1089.2
1539116199.04585,1084.8
1539116199.07655,1087.4
1539116199.0965,1080.8
1539116199.1128,1076.7
1539116199.12816,1077.7
1539116199.14451,1072.6
1539116199.15985,1074.8
1539116199.17525,1069.1
1539116800.72691,1068.2
1539116800.80638,1065.8
1539116800.84105,1063.2
1539116800.87311,1062.6
1539116800.89823,1059.7
1539116800.91689,1059.8
1539116800.93712,1055.4
1539116800.95793,1054.7
1539116800.9737,1052.5
1539116800.98932,1048.9
1539117400.7863,1049
1539117400.86065,1047.9
1539117400.88082,1045.4
1539117400.89832,1043.6
1539117400.9154,1041
1539117400.93481,1039.2
1539117400.95323,1036.3
1539117400.97048,1036.2
1539117400.98999,1035.8
1539117401.00789,1032.5
1539118001.56725,1031.4
1539118001.58785,1025.3
1539118001.60815,1039.5
1539118001.62951,1022.5
1539118001.64952,1020.7
1539118001.66927,1022.4
1539118001.68868,1018.6
1539118001.70646,1016.9
1539118001.72219,1018.3
1539118001.74165,1030.7
1539118603.44353,1015
1539118603.46274,1010.1
1539118603.48245,1009.4
1539118603.50322,1005.4
1539118603.53954,1004.1
1539118603.5556,1004.1
1539118603.57346,1001
1539118603.59088,998.9
1539118603.6066,995.5
1539118603.62211,995.5
1539119203.41043,997.2
1539119203.49541,993.3
1539119203.52163,995
1539119203.54045,992.4
1539119203.55612,989.5
1539119203.57162,989.3
1539119203.58695,983.5
1539119203.6025,984.8
1539119203.63324,981.8
1539119203.64926,983.8
1539119802.58508,980.4
1539119802.61485,977.7
1539119802.63479,974.4
1539119802.65234,970.4
1539119802.66829,973.7
1539119802.68421,971.5
1539119802.70001,969.9
1539119802.71622,965.6
1539119802.73299,964.4
1539119802.75051,962.2
1539120403.62596,959.1
1539120403.70083,957.4
1539120403.7257,956.5
1539120403.75116,954.3
1539120403.77289,955.9
1539120403.79517,952.9
1539120403.81233,947.3
1539120403.82939,946.5
1539120403.84644,944.7
1539120403.86382,942.8
1539121003.78841,942.8
1539121003.80791,939.4
1539121003.82379,940.4
1539121003.83934,936.5
1539121003.8568,935.3
1539121003.87338,935.5
1539121003.88883,929.8
1539121003.90506,930.7
1539121003.92342,931
1539121003.94098,930.6
1539121604.8715,927
1539121604.89388,922.5
1539121604.91534,920.1
1539121604.9363,920.5
1539121604.95713,921.9
1539121604.97514,920.9
1539121604.99355,916.1
1539121605.01124,910.7
1539121605.02866,913
1539121605.04588,913.9
1539122206.81613,913.9
1539122206.83571,909.3
1539122206.854,905.5
1539122206.87459,904.4
1539122206.89565,902
1539122206.91676,901.6
1539122206.93589,903.5
1539122206.95532,897.1
1539122206.97459,896.4
1539122206.99348,895.9
1539122807.19832,895.7
1539122807.21722,903.4
1539122807.23327,888
1539122807.25126,887.4
1539122807.26738,889.4
1539122807.2833,886.7
1539122807.29889,881.2
1539122807.31507,879
1539122807.33072,894
1539122807.34786,879.8
1539123406.9406,913.7
1539123407.00564,875.7
1539123407.04002,873.6
1539123407.06322,871.1
1539123407.07944,880.9
1539123407.09718,867.9
1539123407.11386,867.2
1539123407.13102,864.9
1539123407.16532,864.5
1539123407.18223,859.9
1539124008.04008,860.6
1539124008.11538,858.3
1539124008.13484,876.2
1539124008.15312,856.8
1539124008.18525,854.7
1539124008.20284,853.5
1539124008.21962,854.1
1539124008.23508,851.3
1539124008.25061,846.5
1539124008.26729,856.9
1539124608.60735,847.6
1539124608.67581,859.6
1539124608.69552,843.6
1539124608.71252,851.3
1539124608.72967,830.1
1539124608.74586,833.7
1539124608.76183,864.6
1539124608.77767,834.5
1539124608.79747,830.9
1539124608.81593,826.3
1539125209.03883,826.6
1539125209.06019,826.2
1539125209.08224,824.8
1539125209.10187,820.7
1539125209.11899,819.8
1539125209.13864,817
1539125209.17118,819.1
1539125209.1909,817.6
1539125209.21061,812
1539125209.22639,808.7
1539125808.76138,810.8
1539125808.78302,807.3
1539125808.80514,808.9
1539125808.82587,810.4
1539125808.84591,804
1539125808.86327,805.9
1539125808.88053,804.2
1539125808.89689,800.8
1539125808.91296,804.9
1539125808.92895,801.2
1539126410.62122,798.6
1539126410.68512,795.9
1539126410.70736,796.3
1539126410.72465,795.4
1539126410.74069,795
1539126410.75571,793.3
1539126410.77036,793.6
1539126410.78512,797.3
1539126410.79977,790.1
1539126410.8145,791.7
1539127009.74747,792
1539127009.81974,789
1539127009.84483,793.2
1539127009.86024,783.6
1539127009.87581,782.4
1539127009.89128,786.6
1539127009.90654,784.5
1539127009.92091,784.1
1539127009.93559,780.8
1539127009.94998,779.8
1539127609.45994,780.6
1539127609.50189,781.2
1539127609.5404,780.9
1539127609.57016,774
1539127609.58725,776.7
1539127609.60328,777
1539127609.61899,773.7
1539127609.63824,773.5
1539127609.65406,771.5
1539127609.6738,770.1
1539128211.28763,767.9
1539128211.32494,768.8
1539128211.35829,766.8
1539128211.38612,765.2
1539128211.41342,762.5
1539128211.43916,762.7
1539128211.4578,759.4
1539128211.47534,762.3
1539128211.49271,761.7
1539128211.51012,760.3
1539128810.28372,757.2
1539128810.30078,754.5
1539128810.31983,755.4
1539128810.3369,757.5
1539128810.35308,753.8
1539128810.36975,755.1
1539128810.40153,749.2
1539128810.4173,752.2
1539128810.43517,751.9
1539128810.45075,747.4
1539129410.85277,749.5
1539129410.87111,747.5
1539129410.88789,746.8
1539129410.90455,745.9
1539129410.92106,747
1539129410.93809,744.1
1539129410.9551,741.8
1539129410.97101,743
1539129410.98674,739.2
1539129411.00244,745.2
1539130011.5144,740.1
1539130011.5586,734.7
1539130011.57875,735.3
1539130011.59574,735.8
1539130011.61175,741.9
1539130011.62729,738.3
1539130011.64322,738.2
1539130011.66038,733.5
1539130011.67714,740
1539130011.69234,736.8
1539130613.06116,738.1
1539130613.12906,735.2
1539130613.15218,735.3
1539130613.16877,744.2
1539130613.18459,738.3
1539130613.19859,735.2
1539130613.21384,731.6
1539130613.22813,733.7
1539130613.24247,739.4
1539130613.25689,743.2
1539131214.8169,740.5
1539131214.87654,734.7
1539131214.89822,732.7
1539131214.91938,736
1539131214.93816,735.2
1539131214.95367,740.3
1539131214.96898,735.6
1539131214.98423,739.9
1539131214.99947,738.1
1539131215.01611,738.6
1539131815.19184,739.1
1539131815.26132,738.6
1539131815.29507,743.9
1539131815.32491,746.3
1539131815.34237,741.6
1539131815.35694,739.6
1539131815.37059,740.6
1539131815.38399,739.1
1539131815.39746,743.1
1539131815.41084,745.8
1539132417.28452,742.2
1539132417.30375,743.9
1539132417.32134,744.4
1539132417.33932,748.1
1539132417.35745,746.3
1539132417.37546,747.8
1539132417.39427,750.8
1539132417.41095,745.2
1539132417.42711,745
1539132417.44218,747.8
1539133018.6325,747.8
1539133018.6516,752.1
1539133018.66855,752.6
1539133018.68616,749.6
1539133018.70419,751.6
1539133018.72393,751.5
1539133018.74101,754.5
1539133018.76314,758.2
1539133018.78432,752.6
1539133018.80626,756.8
1539133618.51837,754.2
1539133618.58886,754.7
1539133618.60839,757.6
1539133618.62633,757
1539133618.64238,761.5
1539133618.65859,760.2
1539133618.67555,755.8
1539133618.69621,758.7
1539133618.7135,757.6
1539133618.73275,762.5
1539134219.13215,760
1539134219.19524,754.7
1539134219.21543,760.7
1539134219.23464,760.4
1539134219.25164,759.8
1539134219.26862,760.9
1539134219.28461,765.9
1539134219.30044,761.2
1539134219.31606,765.3
1539134219.33159,765.5
1539134820.15835,768.9
1539134820.2264,766.3
1539134820.24864,769.3
1539134820.26895,775
1539134820.28627,774.5
1539134820.30184,771
1539134820.31727,777.4
1539134820.33269,777.4
1539134820.36582,783.1
1539134820.38139,781.1
1539135421.87267,784.4
1539135421.90757,782.7
1539135421.92894,789.8
1539135421.94762,787.8
1539135421.96627,789
1539135421.98342,789.1
1539135421.99961,794.9
1539135422.03187,799
1539135422.04972,798.3
1539135422.06679,798.5
1539136023.26472,803.2
1539136023.28463,807.9
1539136023.30315,808.9
1539136023.32076,808.5
1539136023.35787,806.4
1539136023.37623,814.5
1539136023.3949,818.5
1539136023.4121,817.6
1539136023.42939,816.5
1539136023.44681,815.9
1539136623.46696,818.4
1539136623.4875,825.7
1539136623.52703,824.5
1539136623.54575,822.7
1539136623.56279,825.6
1539136623.57944,823.7
1539136623.59882,826.4
1539136623.61802,829.9
1539136623.63472,831.8
1539136623.65178,832
1539137224.65654,832.4
1539137224.69446,828.2
1539137224.71041,836.4
1539137224.72595,837.5
1539137224.74292,842.8
1539137224.75982,841.9
1539137224.7774,840.5
1539137224.79405,843
1539137224.81072,842.9
1539137224.82724,846.7
1539137826.05754,846.4
1539137826.12972,846
1539137826.15139,848.8
1539137826.16977,851.7
1539137826.18852,855.2
1539137826.20592,852
1539137826.2234,856.3
1539137826.24134,857.8
1539137826.25867,862.3
1539137826.27643,865.6
1539138426.41562,860.9
1539138426.50982,863.1
1539138426.53171,868.7
1539138426.54755,874
1539138426.56524,874.7
1539138426.58243,872.5
1539138426.60272,871.9
1539138426.62123,875.4
1539138426.64105,884.2
1539138426.66023,888.4
1539139025.9015,885.4
1539139025.96686,890.6
1539139025.98893,890.9
1539139026.00698,894.5
1539139026.0267,899.4
1539139026.04605,899.6
1539139026.06619,900.8
1539139026.08551,906
1539139026.10492,906.8
1539139026.12428,909.7
1539139627.12528,911.6
1539139627.14468,910.7
1539139627.16476,915.8
1539139627.18472,916.4
1539139627.2052,920.5
1539139627.22253,923.6
1539139627.23932,924.9
1539139627.25689,925.4
1539139627.27529,925.6
1539139627.29474,929.8
1539140228.29521,935.6
1539140228.31464,937.4
1539140228.33529,941
1539140228.3563,942.4
1539140228.38023,941.6
1539140228.40028,947
1539140228.42018,951.5
1539140228.43923,953
1539140228.45941,955.4
1539140228.49904,957.1
1539140835.44325,958.4
1539140835.53326,959.4
1539140835.57037,962.3
1539140835.58748,966.1
1539140835.60344,966.1
1539140835.61976,968.2
1539140835.63585,970.7
1539140835.6515,974.9
1539140835.66722,974.3
1539140835.68309,976.5
1539141429.54388,981.6
1539141429.6418,980.2
1539141429.69398,982.8
1539141429.71108,984.2
1539141429.72886,984.5
1539141429.74647,988.9
1539141429.76231,991.7
1539141429.78025,992.1
1539141429.79721,993.9
1539141429.81252,992.7
1539142031.13505,996
1539142031.23452,996.2
1539142031.2825,999.8
1539142031.29936,1002.5
1539142031.31492,1001.1
1539142031.34804,1003.2
1539142031.36342,1002.4
1539142031.37882,1007.6
1539142031.3943,1007.9
1539142031.41331,1009.3
1539142629.18872,1009.3
1539142629.29164,1011.6
1539142629.31855,1015.6
1539142629.34319,1019.4
1539142629.36561,1022.3
1539142629.38517,1021.5
1539142629.4008,1021.3
1539142629.4168,1029.4
1539142629.43229,1033.6
1539142629.44769,1032.9
1539143230.62617,1032.3
1539143230.64575,1033.5
1539143230.66315,1038.1
1539143230.68147,1044
1539143230.69948,1046.8
1539143230.71947,1044
1539143230.73581,1043.9
1539143230.75221,1048.7
1539143230.76856,1053.7
1539143230.78474,1058.9
1539143832.13459,1058.3
1539143832.15646,1062.7
1539143832.17489,1066.1
1539143832.19265,1070.6
1539143832.21236,1074.8
1539143832.22871,1075.1
1539143832.24434,1078.4
1539143832.25991,1081.1
1539143832.27581,1085.1
1539143832.2944,1090
1539144432.73087,1089.9
1539144432.82415,1092.3
1539144432.84479,1097
1539144432.86317,1099.7
1539144432.8804,1104.3
1539144432.89703,1106.6
1539144432.91389,1106.7
1539144432.93049,1110.5
1539144432.94711,1109.9
1539144432.96413,1116.9
1539145034.36265,1119.7
1539145034.44222,1121.1
1539145034.4966,1126
1539145034.51737,1125.9
1539145034.54492,1128.6
1539145034.5585,1130.9
1539145034.57207,1130.7
1539145034.58591,1132.8
1539145034.59955,1139.4
1539145034.61344,1141.1
1539145634.41458,1142.9
1539145634.43698,1146.7
1539145634.45427,1146
1539145634.47063,1143
1539145634.48877,1148
1539145634.50597,1153.5
1539145634.5219,1157.6
1539145634.53736,1160.6
1539145634.55269,1160.5
1539145634.58332,1162.3
1539146236.252,1162.2
1539146236.32933,1164.2
1539146236.3529,1167.4
1539146236.36975,1170.9
1539146236.38632,1175.1
1539146236.40468,1176.4
1539146236.42077,1179
1539146236.43666,1180.9
1539146236.45237,1181.1
1539146236.48371,1182.2
1539146836.46697,1183.6
1539146836.4853,1186.3
1539146836.50325,1190.1
1539146836.52099,1190.7
1539146836.53705,1192.6
1539146836.55487,1196.3
1539146836.5716,1196.2
1539146836.58804,1198.2
1539146836.60464,1200.2
1539146836.62475,1202.1
1539147436.93576,1202.1
