time,d2w,d2w_range,d2w_ROC,d2w_spike,d2w_FlatLine,label
2019-02-10 07:40:00,1276.95,1,1,1,1,1
2019-02-10 07:45:00,1283.6249999999998,1,1,1,1,1
2019-02-10 07:50:00,1280.530526315789,1,1,1,1,1
2019-02-10 07:55:00,1280.9958333333334,1,1,1,1,1
2019-02-10 08:00:00,1285.4491666666665,1,1,1,1,1
2019-02-10 08:05:00,1284.1660000000004,1,1,1,1,1
2019-02-10 08:10:00,1289.9708333333335,1,1,1,1,1
2019-02-10 08:15:00,1297.3180000000002,1,1,1,1,1
2019-02-10 08:20:00,1291.3578260869567,1,1,1,1,1
2019-02-10 08:25:00,1296.6665217391305,1,1,1,1,1
2019-02-10 08:30:00,1311.8980000000004,1,1,1,1,1
2019-02-10 08:35:00,1307.87,1,1,1,1,1
2019-02-10 08:40:00,1297.0259999999996,1,1,1,1,1
2019-02-10 08:45:00,1297.82,1,1,1,1,1
2019-02-10 08:50:00,1294.50125,1,1,1,1,1
2019-02-10 08:55:00,1299.2437499999996,1,1,1,1,1
2019-02-10 09:00:00,1297.7140000000004,1,1,1,1,1
2019-02-10 09:05:00,1296.405,1,1,1,1,1
2019-02-10 09:10:00,1295.63,1,1,1,1,1
2019-02-10 09:15:00,1287.3116666666667,1,1,1,1,1
2019-02-10 09:20:00,1286.5419999999995,1,1,1,1,1
2019-02-10 09:25:00,1288.4708333333335,1,1,1,1,1
2019-02-10 09:30:00,1296.6581818181821,1,1,1,1,1
2019-02-10 09:35:00,1306.1116666666671,1,1,1,1,1
2019-02-10 09:40:00,1299.7425000000005,1,1,1,1,1
2019-02-10 09:45:00,1288.346,1,1,1,1,1
2019-02-10 09:50:00,1287.2859999999996,1,1,1,1,1
2019-02-10 09:55:00,1285.99375,1,1,1,1,1
2019-02-10 10:00:00,1282.5445833333335,1,1,1,1,1
2019-02-10 10:05:00,1290.285,1,1,1,1,1
2019-02-10 10:10:00,1279.7078260869564,1,1,1,1,1
2019-02-10 10:15:00,1285.0778260869565,1,1,1,1,1
2019-02-10 10:20:00,1281.6830434782607,1,1,1,1,1
2019-02-10 10:25:00,1280.9050000000002,1,1,1,1,1
2019-02-10 10:30:00,1275.825909090909,1,1,1,1,1
2019-02-10 10:35:00,1271.2839999999999,1,1,1,1,1
2019-02-10 10:40:00,1266.814,1,1,1,1,1
2019-02-10 10:45:00,1264.5680000000004,1,1,1,1,1
2019-02-10 10:50:00,1250.668095238095,1,1,1,1,1
2019-02-10 10:55:00,1238.342222222222,1,1,1,1,1
2019-02-10 11:00:00,1240.465714285714,1,1,1,1,1
2019-02-10 11:05:00,1238.3422727272728,1,1,1,1,1
2019-02-10 11:10:00,1224.122,1,1,1,1,1
2019-02-10 11:15:00,1220.326363636364,1,1,1,1,1
2019-02-10 11:20:00,1212.3347619047627,1,1,1,1,1
2019-02-10 11:25:00,1202.8009523809524,1,1,1,1,1
2019-02-10 11:30:00,1191.6442857142865,1,1,1,1,1
2019-02-10 11:35:00,1176.3473913043476,1,1,1,1,1
2019-02-10 11:40:00,1173.708333333333,1,1,1,1,1
2019-02-10 11:45:00,1165.7704545454542,1,1,1,1,1
2019-02-10 11:50:00,1168.9791666666667,1,1,1,1,1
2019-02-10 11:55:00,1167.2429166666666,1,1,1,1,1
2019-02-10 12:00:00,1158.3874999999996,1,1,1,1,1
2019-02-10 12:05:00,1160.1672727272728,1,1,1,1,1
2019-02-10 12:10:00,1163.0104545454546,1,1,1,1,1
2019-02-10 12:15:00,1147.5783333333334,1,1,1,1,1
2019-02-10 12:20:00,1152.0034782608693,1,1,1,1,1
2019-02-10 12:25:00,1126.1470833333328,1,3,1,1,1
2019-02-10 12:30:00,1130.0486363636364,1,1,1,1,1
2019-02-10 12:35:00,1119.9304761904762,1,1,1,1,1
2019-02-10 12:40:00,1101.0723809523813,1,1,1,1,1
2019-02-10 12:45:00,1096.65,1,1,1,1,1
2019-02-10 12:50:00,1077.3495454545462,1,1,1,1,1
2019-02-10 12:55:00,1068.9045454545458,1,1,1,1,1
2019-02-10 13:00:00,1058.124761904762,1,1,1,1,1
2019-02-10 13:05:00,1049.6363636363637,1,1,1,1,1
2019-02-10 13:10:00,1041.6249999999998,1,1,1,1,1
2019-02-10 13:15:00,1043.0609523809526,1,1,1,1,1
2019-02-10 13:20:00,1032.4972727272732,1,1,1,1,1
2019-02-10 13:25:00,1032.4863636363634,1,1,1,1,1
2019-02-10 13:30:00,1018.220454545454,1,1,1,1,1
2019-02-10 13:35:00,1015.2820833333336,1,1,1,1,1
2019-02-10 13:40:00,1013.2761904761903,1,1,1,1,1
2019-02-10 13:45:00,1002.7935294117647,1,1,1,1,1
2019-02-10 13:50:00,1010.144,1,1,1,1,1
2019-02-10 13:55:00,991.6271428571432,1,1,1,1,1
2019-02-10 14:00:00,991.1514285714284,1,1,1,1,1
2019-02-10 14:05:00,984.7554166666667,1,1,1,1,1
2019-02-10 14:10:00,982.0890909090907,1,1,1,1,1
2019-02-10 14:15:00,978.5104545454544,1,1,1,1,1
2019-02-10 14:20:00,976.9070833333328,1,1,1,1,1
2019-02-10 14:25:00,969.0047619047616,1,1,1,1,1
2019-02-10 14:30:00,962.40380952381,1,1,1,1,1
2019-02-10 14:35:00,969.7295454545456,1,1,1,1,1
2019-02-10 14:40:00,956.8819047619046,1,1,1,1,1
2019-02-10 14:45:00,962.3312500000003,1,1,1,1,1
2019-02-10 14:50:00,960.428,1,1,1,1,1
2019-02-10 14:55:00,962.0886363636367,1,1,1,1,1
2019-02-10 15:00:00,951.8000000000003,1,1,1,1,1
2019-02-10 15:05:00,958.5954545454545,1,1,1,1,1
2019-02-10 15:10:00,958.1939999999997,1,1,1,1,1
2019-02-10 15:15:00,957.4408695652173,1,1,1,1,1
2019-02-10 15:20:00,971.319047619048,1,1,1,1,1
2019-02-10 15:25:00,973.7291304347827,1,1,1,1,1
2019-02-10 15:30:00,976.8839130434784,1,1,1,1,1
2019-02-10 15:35:00,985.7833333333336,1,1,1,1,1
2019-02-10 15:40:00,983.5478260869568,1,1,1,1,1
2019-02-10 15:45:00,974.3695454545456,1,1,1,1,1
2019-02-10 15:50:00,980.1579999999997,1,1,1,1,1
2019-02-10 15:55:00,977.2640000000004,1,1,1,1,1
2019-02-10 16:00:00,977.9009090909093,1,1,1,1,1
2019-02-10 16:05:00,972.664,1,1,1,1,1
2019-02-10 16:10:00,990.0857142857144,1,1,1,1,1
2019-02-10 16:15:00,983.9921739130432,1,1,1,1,1
2019-02-10 16:20:00,1002.7013636363637,1,1,1,1,1
2019-02-10 16:25:00,1000.5009090909093,1,1,1,1,1
2019-02-10 16:30:00,986.409411764706,1,1,1,1,1
2019-02-10 16:35:00,1020.727391304348,1,3,1,1,1
2019-02-10 16:40:00,1010.1456521739128,1,1,1,1,1
2019-02-10 16:45:00,1010.8823809523807,1,1,1,1,1
2019-02-10 16:50:00,1017.535238095238,1,1,1,1,1
2019-02-10 16:55:00,1015.6542857142856,1,1,1,1,1
2019-02-10 17:00:00,1033.0113636363642,1,1,1,1,1
2019-02-10 17:05:00,1021.917272727272,1,1,1,1,1
2019-02-10 17:10:00,1032.147826086956,1,1,1,1,1
2019-02-10 17:15:00,1042.3636363636358,1,1,1,1,1
2019-02-10 17:20:00,1051.9927272727273,1,1,1,1,1
2019-02-10 17:25:00,1052.1186956521738,1,1,1,1,1
2019-02-10 17:30:00,1066.034090909091,1,1,1,1,1
2019-02-10 17:35:00,1071.502916666667,1,1,1,1,1
2019-02-10 17:40:00,1089.0477272727267,1,1,1,1,1
2019-02-10 17:45:00,1094.4647826086964,1,1,1,1,1
2019-02-10 17:50:00,1090.3080000000002,1,1,1,1,1
2019-02-10 17:55:00,1105.086818181818,1,1,1,1,1
2019-02-10 18:00:00,1107.0134782608695,1,1,1,1,1
2019-02-10 18:05:00,1122.6086363636364,1,1,1,1,1
2019-02-10 18:10:00,1104.2422727272724,1,1,1,1,1
2019-02-10 18:15:00,1135.504,1,3,1,1,1
2019-02-10 18:20:00,1123.2219999999998,1,1,1,1,1
2019-02-10 18:25:00,1143.5940000000005,1,1,1,1,1
2019-02-10 18:30:00,1137.4379999999996,1,1,1,1,1
2019-02-10 18:35:00,1154.8939999999998,1,1,1,1,1
2019-02-10 18:40:00,1167.3639999999996,1,1,1,1,1
2019-02-10 18:45:00,1174.8080000000002,1,1,1,1,1
2019-02-10 18:50:00,1179.1879999999996,1,1,1,1,1
2019-02-10 18:55:00,1183.3299999999995,1,1,1,1,1
2019-02-10 19:00:00,1198.1819999999996,1,1,1,1,1
2019-02-10 19:05:00,1200.6960000000001,1,1,1,1,1
2019-02-10 19:10:00,1196.7279999999996,1,1,1,1,1
2019-02-10 19:15:00,1210.622,1,1,1,1,1
2019-02-10 19:20:00,1211.3020000000004,1,1,1,1,1
2019-02-10 19:25:00,1207.8759999999995,1,1,1,1,1
2019-02-10 19:30:00,1212.2099999999996,1,1,1,1,1
2019-02-10 19:35:00,1222.562,1,1,1,1,1
2019-02-10 19:40:00,1234.3360000000002,1,1,1,1,1
2019-02-10 19:45:00,1215.0440000000006,1,1,1,1,1
2019-02-10 19:50:00,1224.0979999999995,1,1,1,1,1
2019-02-10 19:55:00,1238.1539999999998,1,1,1,1,1
2019-02-10 20:00:00,1231.0595238095239,1,1,1,1,1
2019-02-10 20:05:00,1222.9238888888892,1,1,1,1,1
2019-02-10 20:10:00,1226.542,1,1,1,1,1
2019-02-10 20:15:00,1236.1859999999995,1,1,1,1,1
2019-02-10 20:20:00,1240.306,1,1,1,1,1
2019-02-10 20:25:00,1239.0600000000004,1,1,1,1,1
2019-02-10 20:30:00,1250.4990909090911,1,1,1,1,1
2019-02-10 20:35:00,1261.9000000000005,1,1,1,1,1
2019-02-10 20:40:00,1265.3899999999996,1,1,1,1,1
2019-02-10 20:45:00,1250.1233333333334,1,1,1,1,1
2019-02-10 20:50:00,1264.9785714285713,1,1,1,1,1
2019-02-10 20:55:00,1273.0659999999993,1,1,1,1,1
2019-02-10 21:00:00,1269.6338095238093,1,1,1,1,1
2019-02-10 21:05:00,1264.2580000000005,1,1,1,1,1
2019-02-10 21:10:00,1272.61,1,1,1,1,1
2019-02-10 21:15:00,1287.0442857142855,1,1,1,1,1
2019-02-10 21:20:00,1287.4578260869564,1,1,1,1,1
2019-02-10 21:25:00,1290.5328571428565,1,1,1,1,1
2019-02-10 21:30:00,1285.484,1,1,1,1,1
2019-02-10 21:35:00,1287.0020833333338,1,1,1,1,1
2019-02-10 21:40:00,1287.9368749999996,1,1,1,1,1
2019-02-10 21:45:00,1280.7366666666676,1,1,1,1,1
2019-02-10 21:50:00,1298.607826086956,1,1,1,1,1
2019-02-10 21:55:00,1288.3299999999995,1,1,1,1,1
2019-02-10 22:00:00,1294.8142857142852,1,1,1,1,1
2019-02-10 22:05:00,1282.9741666666666,1,1,1,1,1
2019-02-10 22:10:00,1285.874,1,1,1,1,1
2019-02-10 22:15:00,1283.032083333333,1,1,1,1,1
2019-02-10 22:20:00,1303.9166666666665,1,1,1,1,1
2019-02-10 22:25:00,1283.935454545454,1,1,1,1,1
2019-02-10 22:30:00,1273.4347826086955,1,1,1,1,1
2019-02-10 22:35:00,1283.9772727272725,1,1,1,1,1
2019-02-10 22:40:00,1308.3770833333338,1,1,3,1,1
2019-02-10 22:45:00,1280.2456521739132,1,3,1,1,1
2019-02-10 22:50:00,1276.3533333333328,1,1,1,1,1
2019-02-10 22:55:00,1278.1121739130433,1,1,1,1,1
2019-02-10 23:00:00,1281.7222727272729,1,1,1,1,1
2019-02-10 23:05:00,1293.6860869565214,1,1,1,1,1
2019-02-10 23:10:00,1280.271666666667,1,1,1,1,1
2019-02-10 23:15:00,1270.9258333333335,1,1,1,1,1
2019-02-10 23:20:00,1271.6018181818185,1,1,1,1,1
2019-02-10 23:25:00,1293.0368181818185,1,1,1,1,1
2019-02-10 23:30:00,1284.6122727272725,1,1,1,1,1
2019-02-10 23:35:00,1280.5031818181815,1,1,1,1,1
2019-02-10 23:40:00,1307.4417647058815,1,3,3,1,1
2019-02-10 23:45:00,1282.6260000000004,1,1,1,1,1
2019-02-10 23:50:00,1281.0145454545454,1,1,1,1,1
2019-02-10 23:55:00,1282.840476190476,1,1,1,1,1
2019-02-11 00:00:00,1283.8466666666666,1,1,1,1,1
2019-02-11 00:05:00,1267.8480000000004,1,1,1,1,1
2019-02-11 00:10:00,1266.948,1,1,1,1,1
2019-02-11 00:15:00,1274.2599999999998,1,1,1,1,1
2019-02-11 00:20:00,1268.4170588235293,1,1,1,1,1
2019-02-11 00:25:00,1261.104,1,1,1,1,1
2019-02-11 00:30:00,1256.7961904761908,1,1,1,1,1
2019-02-11 00:35:00,1256.6519999999996,1,1,1,1,1
2019-02-11 00:40:00,1239.8200000000004,1,1,1,1,1
2019-02-11 00:45:00,1227.8560000000004,1,1,1,1,1
2019-02-11 00:50:00,1221.5279999999998,1,1,1,1,1
2019-02-11 00:55:00,1229.0223809523807,1,1,1,1,1
2019-02-11 01:00:00,1213.3019999999995,1,1,1,1,1
2019-02-11 01:05:00,1198.462,1,1,1,1,1
2019-02-11 01:10:00,1200.006,1,1,1,1,1
2019-02-11 01:15:00,1196.5299999999995,1,1,1,1,1
2019-02-11 01:20:00,1198.2840000000006,1,1,1,1,1
2019-02-11 01:25:00,1176.2339999999995,1,1,1,1,1
2019-02-11 01:30:00,1181.7220000000004,1,1,1,1,1
2019-02-11 01:35:00,1178.11,1,1,1,1,1
2019-02-11 01:40:00,1172.53,1,1,1,1,1
2019-02-11 01:45:00,1165.3660000000004,1,1,1,1,1
2019-02-11 01:50:00,1173.1739999999998,1,1,1,1,1
2019-02-11 01:55:00,1150.436,1,1,1,1,1
2019-02-11 02:00:00,1146.6160000000002,1,1,1,1,1
2019-02-11 02:05:00,1133.9660000000001,1,1,1,1,1
2019-02-11 02:10:00,1127.738,1,1,1,1,1
2019-02-11 02:15:00,1137.62,1,1,1,1,1
2019-02-11 02:20:00,1116.274285714286,1,1,1,1,1
2019-02-11 02:25:00,1113.52,1,1,1,1,1
2019-02-11 02:30:00,1128.3239999999996,1,1,1,1,1
2019-02-11 02:35:00,1122.3995238095242,1,1,1,1,1
2019-02-11 02:40:00,1122.328,1,1,1,1,1
2019-02-11 02:45:00,1109.7859999999996,1,1,1,1,1
2019-02-11 02:50:00,1128.4000000000005,1,1,1,1,1
2019-02-11 02:55:00,1112.3740000000003,1,1,1,1,1
2019-02-11 03:00:00,1096.256,1,1,1,1,1
2019-02-11 03:05:00,1100.9820000000002,1,1,1,1,1
2019-02-11 03:10:00,1110.224,1,1,1,1,1
2019-02-11 03:15:00,1077.686,1,3,3,1,1
2019-02-11 03:20:00,1097.6480000000001,1,1,1,1,1
2019-02-11 03:25:00,1087.1199999999997,1,1,1,1,1
2019-02-11 03:30:00,1088.7039999999997,1,1,1,1,1
2019-02-11 03:35:00,1095.4575000000002,1,1,1,1,1
2019-02-11 03:40:00,1089.6219047619045,1,1,1,1,1
2019-02-11 03:45:00,1103.2219999999998,1,1,1,1,1
2019-02-11 03:50:00,1099.872,1,1,1,1,1
2019-02-11 03:55:00,1102.508,1,1,1,1,1
2019-02-11 04:00:00,1082.222,1,1,1,1,1
2019-02-11 04:05:00,1086.648,1,1,1,1,1
2019-02-11 04:10:00,1103.232,1,1,1,1,1
2019-02-11 04:15:00,1091.9654545454543,1,1,1,1,1
2019-02-11 04:20:00,1104.9379999999996,1,1,1,1,1
2019-02-11 04:25:00,1091.9,1,1,1,1,1
2019-02-11 04:30:00,1086.5466666666666,1,1,1,1,1
2019-02-11 04:35:00,1094.8539999999996,1,1,1,1,1
2019-02-11 04:40:00,1081.22380952381,1,1,1,1,1
2019-02-11 04:45:00,1093.3479999999997,1,1,1,1,1
2019-02-11 04:50:00,1099.6219999999996,1,1,1,1,1
2019-02-11 04:55:00,1108.1619999999998,1,1,1,1,1
2019-02-11 05:00:00,1103.0059090909087,1,1,1,1,1
2019-02-11 05:05:00,1091.728,1,1,1,1,1
2019-02-11 05:10:00,1101.8439999999996,1,1,1,1,1
2019-02-11 05:15:00,1127.368,1,3,1,1,1
2019-02-11 05:20:00,1113.0359999999996,1,1,1,1,1
2019-02-11 05:25:00,1111.7619047619044,1,1,1,1,1
2019-02-11 05:30:00,1096.052,1,1,1,1,1
2019-02-11 05:35:00,1098.868,1,1,1,1,1
2019-02-11 05:40:00,1114.6039999999996,1,1,1,1,1
2019-02-11 05:45:00,1085.0940000000003,1,3,1,1,1
2019-02-11 05:50:00,1098.1439999999998,1,1,1,1,1
2019-02-11 05:55:00,1100.6440000000002,1,1,1,1,1
2019-02-11 06:00:00,1116.3425000000002,1,1,1,1,1
2019-02-11 06:05:00,1092.27,1,1,1,1,1
2019-02-11 06:10:00,1102.8939999999998,1,1,1,1,1
2019-02-11 06:15:00,1116.64,1,1,1,1,1
2019-02-11 06:20:00,1087.4359999999997,1,3,1,1,1
2019-02-11 06:25:00,1099.2980000000002,1,1,1,1,1
2019-02-11 06:30:00,1100.7479999999996,1,1,1,1,1
2019-02-11 06:35:00,1102.3539999999996,1,1,1,1,1
2019-02-11 06:40:00,1108.302,1,1,1,1,1
2019-02-11 06:45:00,1126.4960000000005,1,1,1,1,1
2019-02-11 06:50:00,1118.768,1,1,1,1,1
2019-02-11 06:55:00,1122.972,1,1,1,1,1
2019-02-11 07:00:00,1121.994,1,1,1,1,1
2019-02-11 07:05:00,1130.5860000000005,1,1,1,1,1
2019-02-11 07:10:00,1126.2280000000005,1,1,1,1,1
2019-02-11 07:15:00,1113.0260000000003,1,1,1,1,1
2019-02-11 07:20:00,1122.8820000000003,1,1,1,1,1
2019-02-11 07:25:00,1116.326,1,1,1,1,1
2019-02-11 07:30:00,1121.8940000000002,1,1,1,1,1
2019-02-11 07:35:00,1114.0200000000002,1,1,1,1,1
2019-02-11 07:40:00,1120.1060000000002,1,1,1,1,1
2019-02-11 07:45:00,1142.0309090909088,1,1,1,1,1
2019-02-11 07:50:00,1130.5720000000006,1,1,1,1,1
2019-02-11 07:55:00,1133.092,1,1,1,1,1
2019-02-11 08:00:00,1141.1160000000002,1,1,1,1,1
2019-02-11 08:05:00,1144.7200000000005,1,1,1,1,1
2019-02-11 08:10:00,1133.9235294117648,1,1,1,1,1
2019-02-11 08:15:00,1129.1139999999998,1,1,1,1,1
2019-02-11 08:20:00,1143.672,1,1,1,1,1
2019-02-11 08:25:00,1124.2242857142858,1,1,1,1,1
2019-02-11 08:30:00,1145.3940000000002,1,1,1,1,1
2019-02-11 08:35:00,1134.6920000000002,1,1,1,1,1
2019-02-11 08:40:00,1134.5259999999996,1,1,1,1,1
2019-02-11 08:45:00,1136.052,1,1,1,1,1
2019-02-11 08:50:00,1142.4139999999998,1,1,1,1,1
2019-02-11 08:55:00,1123.0539999999999,1,1,1,1,1
2019-02-11 09:00:00,1139.612,1,1,1,1,1
2019-02-11 09:05:00,1140.538,1,1,1,1,1
2019-02-11 09:10:00,1127.919523809524,1,1,1,1,1
2019-02-11 09:15:00,1131.886,1,1,1,1,1
2019-02-11 09:20:00,1130.8979999999995,1,1,1,1,1
2019-02-11 09:25:00,1132.2838095238094,1,1,1,1,1
2019-02-11 09:30:00,1131.8300000000004,1,1,1,1,1
2019-02-11 09:35:00,1131.53,1,1,1,1,1
2019-02-11 09:40:00,1136.2108695652175,1,1,1,1,1
2019-02-11 09:45:00,1128.635,1,1,1,1,1
2019-02-11 09:50:00,1144.7266666666667,1,1,1,1,1
2019-02-11 09:55:00,1145.7347619047619,1,1,1,1,1
2019-02-11 10:00:00,1123.4327272727276,1,1,1,1,1
2019-02-11 10:05:00,1134.2562499999995,1,1,1,1,1
2019-02-11 10:10:00,1142.055,1,1,1,1,1
2019-02-11 10:15:00,1138.9408333333329,1,1,1,1,1
2019-02-11 10:20:00,1110.6570833333342,1,3,1,1,1
2019-02-11 10:25:00,1130.945,1,1,1,1,1
2019-02-11 10:30:00,1123.81125,1,1,1,1,1
2019-02-11 10:35:00,1128.9589473684214,1,1,1,1,1
2019-02-11 10:40:00,1117.7195652173912,1,1,1,1,1
2019-02-11 10:45:00,1103.1159090909089,1,1,1,1,1
2019-02-11 10:50:00,1110.1221739130438,1,1,1,1,1
2019-02-11 10:55:00,1118.4279999999997,1,1,1,1,1
2019-02-11 11:00:00,1106.840833333333,1,1,1,1,1
2019-02-11 11:05:00,1121.4366666666667,1,1,1,1,1
2019-02-11 11:10:00,1114.1359999999997,1,1,1,1,1
2019-02-11 11:15:00,1120.7039999999997,1,1,1,1,1
2019-02-11 11:20:00,1111.1666666666667,1,1,1,1,1
2019-02-11 11:25:00,1107.4609523809522,1,1,1,1,1
2019-02-11 11:30:00,1104.1130434782608,1,1,1,1,1
2019-02-11 11:35:00,1112.4517391304348,1,1,1,1,1
2019-02-11 11:40:00,1099.4839999999997,1,1,1,1,1
2019-02-11 11:45:00,1112.1217391304347,1,1,1,1,1
2019-02-11 11:50:00,1094.9657142857145,1,1,1,1,1
2019-02-11 11:55:00,1079.149166666667,1,1,1,1,1
2019-02-11 12:00:00,1100.8279166666664,1,1,1,1,1
2019-02-11 12:05:00,1095.458,1,1,1,1,1
2019-02-11 12:10:00,1096.5034782608702,1,1,1,1,1
2019-02-11 12:15:00,1066.8636363636363,1,3,1,1,1
2019-02-11 12:20:00,1086.5424999999998,1,1,1,1,1
2019-02-11 12:25:00,1064.424,1,1,1,1,1
2019-02-11 12:30:00,1065.5804166666667,1,1,1,1,1
2019-02-11 12:35:00,1062.413333333333,1,1,1,1,1
2019-02-11 12:40:00,1070.01,1,1,1,1,1
2019-02-11 12:45:00,1058.859090909091,1,1,1,1,1
2019-02-11 12:50:00,1045.0252173913047,1,1,1,1,1
2019-02-11 12:55:00,1053.2735714285714,1,1,1,1,1
2019-02-11 13:00:00,1041.744,1,1,1,1,1
2019-02-11 13:05:00,1036.4022727272722,1,1,1,1,1
2019-02-11 13:10:00,1020.9042105263161,1,1,1,1,1
2019-02-11 13:15:00,1024.1282608695656,1,1,1,1,1
2019-02-11 13:20:00,1006.4478260869566,1,1,1,1,1
2019-02-11 13:25:00,1021.6237500000003,1,1,1,1,1
2019-02-11 13:30:00,1005.0804166666667,1,1,1,1,1
2019-02-11 13:35:00,993.3099999999997,1,1,1,1,1
2019-02-11 13:40:00,1017.9582608695653,1,1,1,1,1
2019-02-11 13:45:00,1000.8995454545458,1,1,1,1,1
2019-02-11 13:50:00,1009.2595833333336,1,1,1,1,1
2019-02-11 13:55:00,996.1091666666667,1,1,1,1,1
2019-02-11 14:00:00,995.0956521739134,1,1,1,1,1
2019-02-11 14:05:00,1003.1160000000003,1,1,1,1,1
2019-02-11 14:10:00,986.5965217391304,1,1,1,1,1
2019-02-11 14:15:00,994.5717391304344,1,1,1,1,1
2019-02-11 14:20:00,978.48625,1,1,1,1,1
2019-02-11 14:25:00,989.5958333333333,1,1,1,1,1
2019-02-11 14:30:00,975.497916666667,1,1,1,1,1
2019-02-11 14:35:00,987.2799999999997,1,1,1,1,1
2019-02-11 14:40:00,994.9836363636364,1,1,1,1,1
2019-02-11 14:45:00,972.928260869565,1,1,1,1,1
2019-02-11 14:50:00,978.3049999999997,1,1,1,1,1
2019-02-11 14:55:00,984.918695652174,1,1,1,1,1
2019-02-11 15:00:00,985.93125,1,1,1,1,1
2019-02-11 15:05:00,969.2230434782608,1,1,1,1,1
2019-02-11 15:10:00,993.7334782608693,1,1,1,1,1
2019-02-11 15:15:00,981.8104347826084,1,1,1,1,1
2019-02-11 15:20:00,980.398181818182,1,1,1,1,1
2019-02-11 15:25:00,994.1934782608693,1,1,1,1,1
2019-02-11 15:30:00,980.305,1,1,1,1,1
2019-02-11 15:35:00,993.831428571429,1,1,1,1,1
2019-02-11 15:40:00,991.4137499999997,1,1,1,1,1
2019-02-11 15:45:00,989.0286363636363,1,1,1,1,1
2019-02-11 15:50:00,1008.3691304347827,1,1,1,1,1
2019-02-11 15:55:00,1011.5020833333334,1,1,1,1,1
2019-02-11 16:00:00,1005.9952173913043,1,1,1,1,1
2019-02-11 16:05:00,995.6075000000003,1,1,1,1,1
2019-02-11 16:10:00,1014.2478260869566,1,1,1,1,1
2019-02-11 16:15:00,1010.5420000000003,1,1,1,1,1
2019-02-11 16:20:00,1000.3182608695648,1,1,1,1,1
2019-02-11 16:25:00,1006.2628571428572,1,1,1,1,1
2019-02-11 16:30:00,1029.9261904761904,1,1,3,1,1
2019-02-11 16:35:00,996.6495454545453,1,3,3,1,1
2019-02-11 16:40:00,1027.3014285714285,1,3,1,1,1
2019-02-11 16:45:00,1041.8985714285716,1,1,1,1,1
2019-02-11 16:50:00,1032.7219047619049,1,1,1,1,1
2019-02-11 16:55:00,1030.1557142857139,1,1,1,1,1
2019-02-11 17:00:00,1057.1300000000006,1,3,1,1,1
2019-02-11 17:05:00,1053.0300000000002,1,1,1,1,1
2019-02-11 17:10:00,1055.6752380952382,1,1,1,1,1
2019-02-11 17:15:00,1057.5739999999996,1,1,1,1,1
2019-02-11 17:20:00,1062.9666666666665,1,1,1,1,1
2019-02-11 17:25:00,1083.1899999999996,1,1,1,1,1
2019-02-11 17:30:00,1078.4009523809523,1,1,1,1,1
2019-02-11 17:35:00,1079.7760869565222,1,1,1,1,1
2019-02-11 17:40:00,1085.8350000000003,1,1,1,1,1
2019-02-11 17:45:00,1091.3672727272724,1,1,1,1,1
2019-02-11 17:50:00,1095.5366666666662,1,1,1,1,1
2019-02-11 17:55:00,1098.6750000000004,1,1,1,1,1
2019-02-11 18:00:00,1104.506,1,1,1,1,1
2019-02-11 18:05:00,1124.059411764706,1,1,1,1,1
2019-02-11 18:10:00,1120.802,1,1,1,1,1
2019-02-11 18:15:00,1126.996,1,1,1,1,1
2019-02-11 18:20:00,1139.5312000000004,1,1,1,1,1
2019-02-11 18:25:00,1141.7759999999996,1,1,1,1,1
2019-02-11 18:30:00,1149.6479999999995,1,1,1,1,1
2019-02-11 18:35:00,1168.3359999999998,1,1,1,1,1
2019-02-11 18:40:00,1174.2133333333334,1,1,1,1,1
2019-02-11 18:45:00,1179.6075,1,1,1,1,1
2019-02-11 18:50:00,1198.8895454545454,1,1,1,1,1
2019-02-11 18:55:00,1184.1119047619045,1,1,1,1,1
2019-02-11 19:00:00,1196.3233333333333,1,1,1,1,1
2019-02-11 19:05:00,1200.544,1,1,1,1,1
2019-02-11 19:10:00,1208.42,1,1,1,1,1
2019-02-11 19:15:00,1210.3540000000005,1,1,1,1,1
2019-02-11 19:20:00,1221.5180952380956,1,1,1,1,1
2019-02-11 19:25:00,1228.528,1,1,1,1,1
2019-02-11 19:30:00,1234.1599999999996,1,1,1,1,1
2019-02-11 19:35:00,1228.8086363636355,1,1,1,1,1
2019-02-11 19:40:00,1248.9152380952373,1,1,1,1,1
2019-02-11 19:45:00,1239.9419999999998,1,1,1,1,1
2019-02-11 19:50:00,1245.0628571428567,1,1,1,1,1
2019-02-11 19:55:00,1263.5886363636364,1,1,1,1,1
2019-02-11 20:00:00,1253.4404761904761,1,1,1,1,1
2019-02-11 20:05:00,1262.0218181818186,1,1,1,1,1
2019-02-11 20:10:00,1281.3199999999995,1,1,1,1,1
2019-02-11 20:15:00,1274.6860869565214,1,1,1,1,1
2019-02-11 20:20:00,1271.2399999999998,1,1,1,1,1
2019-02-11 20:25:00,1294.0904761904762,1,1,1,1,1
2019-02-11 20:30:00,1299.8499999999995,1,1,1,1,1
2019-02-11 20:35:00,1294.5261904761905,1,1,1,1,1
2019-02-11 20:40:00,1291.292,1,1,1,1,1
2019-02-11 20:45:00,1311.9620000000002,1,1,1,1,1
2019-02-11 20:50:00,1302.1263636363635,1,1,1,1,1
2019-02-11 20:55:00,1317.4924999999996,1,1,1,1,1
